LinComb(qed; entropy_ifg)_mean,LinComb(qed; entropy_ifg)_med,LinComb(qed; entropy_ifg)_min,LinComb(qed; entropy_ifg)_max,LinComb(qed; entropy_ifg)_std,qed_mean,qed_med,qed_min,qed_max,qed_std,entropy_ifg_mean,entropy_ifg_med,entropy_ifg_min,entropy_ifg_max,entropy_ifg_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,entropy_ifg_active_desc,entropy_ifg_total_desc,entropy_ifg_pop_entropy,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.8769944826730945,0.8814409904161433,0.7852116621238855,1.0190769454933846,0.04328124281241063,0.7911367477061751,0.7905620753549216,0.6098019101752149,0.8700034218731234,0.04671007846096182,0.008585773496691942,0.008439760128948454,0.002281426471643866,0.020032064357274365,0.002541476018548063,0.8769944826730945,0.8814409904161433,0.7852116621238855,1.0190769454933846,0.04328124281241063,1615,602,971,11.020797332307179,10,43.04219102859497,0,4,0,0,0,0,0,0
0.8783005879365854,0.8822073993992601,0.7885619764440206,1.0057747437513356,0.04261366727810965,0.7921804719239884,0.7912404186008322,0.6098019101752149,0.8700034218731234,0.046058526144326616,0.0086120116012597,0.008439760128948454,0.002316209277042014,0.020032064357274365,0.0025202842943870514,0.8783005879365854,0.8822073993992601,0.7885619764440206,1.0057747437513356,0.04261366727810965,1629,602,979,11.053273652904396,10,43.40165877342224,0,4,1,0,0,0,0,0
0.8793261542041502,0.8835733929830168,0.7919293212138447,0.9957232600845636,0.04201456555855393,0.793030377395052,0.792242647034349,0.6098019101752149,0.8700034218731234,0.04562922625930197,0.00862957768090982,0.008439760128948454,0.002350649879458544,0.020032064357274365,0.0024987714842995188,0.8793261542041502,0.8835733929830168,0.7919293212138447,0.9957232600845636,0.04201456555855393,1640,600,984,11.079357267470035,10,43.6958441734314,0,1,0,0,0,0,0,0
0.8800407826476069,0.8837232879293923,0.7923817544226378,0.9923896050177152,0.04129819495876618,0.7935559916465352,0.7925757742434032,0.6098019101752149,0.8700034218731234,0.045135730341962395,0.008648479100107189,0.008460675665570766,0.0023552176158206928,0.0186457699961545,0.002489574293025652,0.8800407826476069,0.8837232879293923,0.7923817544226378,0.9923896050177152,0.04129819495876618,1650,599,988,11.108543548617613,10,43.975605487823486,0,0,0,0,0,0,0,0
0.88115024729256,0.8846170281253236,0.7914620483940418,0.9910768873044731,0.04067256750279138,0.7945058972330187,0.7933211580442685,0.6098019101752149,0.8700034218731234,0.04442106531899248,0.008664435005954122,0.00848289114021783,0.0023786158015481895,0.01816601382188268,0.002478105647952918,0.88115024729256,0.8846170281253236,0.7914620483940418,0.9910768873044731,0.04067256750279138,1660,598,993,11.128239836945031,10,44.26614761352539,0,0,0,0,0,0,0,0
0.8821502942629216,0.8856743805835396,0.7966747192525578,0.97515922305516,0.03989590440552671,0.7951409771149632,0.7936204723116824,0.6157910219182369,0.8700034218731234,0.044217584566025085,0.008700931714795846,0.008491385211426422,0.0024362673005269286,0.021794781204256958,0.0024774843933705205,0.8821502942629216,0.8856743805835396,0.7966747192525578,0.97515922305516,0.03989590440552671,1672,598,1001,11.16927080931622,10,44.56696081161499,0,2,0,0,0,0,0,0
0.8832123389993454,0.8859236089232272,0.7936888722664277,0.9738305221612739,0.03931531096788618,0.7960246050695353,0.795049840680626,0.6157910219182369,0.8700034218731234,0.04387709839087203,0.008718773392980985,0.00852876384035306,0.0024792067794963124,0.021703802439628675,0.002452290078876652,0.8832123389993454,0.8859236089232272,0.7936888722664277,0.9738305221612739,0.03931531096788618,1683,597,1005,11.198135628016027,10,44.873913526535034,0,1,0,0,0,0,0,0
0.8840485227118993,0.8864179845739549,0.8030858064660722,0.9728946097082061,0.038564157087609706,0.7965712997691607,0.7963004955457786,0.6157910219182369,0.8700034218731234,0.0435933433732044,0.008747722294273853,0.008515114752184888,0.0025225814433567084,0.021620415453042302,0.0024331265353754517,0.8840485227118993,0.8864179845739549,0.8030858064660722,0.9728946097082061,0.038564157087609706,1695,598,1011,11.2350580103477,10,45.21993923187256,0,2,1,0,0,0,0,0
0.8850928919442711,0.887005348637864,0.807056351097444,0.9982585258378576,0.03826062800297419,0.7975501096663652,0.7968372343993348,0.6157910219182369,0.8700034218731234,0.043049604844274,0.008754278227790596,0.008553832734446043,0.0025447627478863977,0.02151905752178382,0.00241837510408221,0.8850928919442711,0.887005348637864,0.807056351097444,0.9982585258378576,0.03826062800297419,1706,597,1016,11.252333860855016,10,45.54349660873413,0,1,0,0,0,0,0,0
0.8862690501619245,0.888616005292401,0.8093118506274559,0.9840383971798996,0.037639561747355645,0.7982839916326684,0.7974211925978094,0.6157910219182369,0.8700034218731234,0.04270126908045781,0.008798505852925617,0.008662671142691113,0.00261497706604108,0.02099580937801926,0.0024184790675085685,0.8862690501619245,0.888616005292401,0.8093118506274559,0.9840383971798996,0.037639561747355645,1717,597,1019,11.303600942510464,10,45.856852293014526,0,1,0,0,0,0,0,0
0.8872720775409335,0.889180504910202,0.8105562864763823,0.978426832877304,0.037145969710409926,0.7991640553257444,0.7978161445877685,0.6157910219182369,0.8700034218731234,0.04216327664756308,0.008810802221518905,0.008635204238591043,0.0026235978624756795,0.020586212390192427,0.0024018530917132136,0.8872720775409335,0.889180504910202,0.8105562864763823,0.978426832877304,0.037145969710409926,1728,597,1023,11.323610166907983,10,46.17123603820801,0,1,0,0,0,0,0,0
0.8882148383315769,0.8898876032307991,0.8145010048764563,0.9722245432635753,0.03667987991250204,0.8000181872144833,0.7986599399761245,0.6157910219182369,0.8700034218731234,0.041768714907421005,0.008819665111709363,0.00863614510147348,0.0026417281428554595,0.020289575956363215,0.002395783168929997,0.8882148383315769,0.8898876032307991,0.8145010048764563,0.9722245432635753,0.03667987991250204,1739,596,1026,11.346133498261965,10,46.46048903465271,0,1,0,0,0,0,0,0
0.8894343913463524,0.8907100983642973,0.8162520997071248,1.0449686628784833,0.03643649009874634,0.8009737632978132,0.8005786140955107,0.6157910219182369,0.8700034218731234,0.04151888379249264,0.00884606280485392,0.008632634753120434,0.0027135341466020257,0.020046107778888794,0.0023864576995046554,0.8894343913463524,0.8907100983642973,0.8162520997071248,1.0449686628784833,0.03643649009874634,1753,595,1032,11.377824750180952,10,46.79901742935181,0,4,0,0,0,0,0,0
0.8901726396710997,0.8919895846009991,0.818764360826826,1.0418417473518111,0.03604877442841518,0.8016661163884922,0.8008874225974681,0.6563418063155962,0.8700034218731234,0.04075490879616363,0.008850652328260758,0.008652094323554398,0.0027135341466020257,0.02079037914573101,0.002389615342259108,0.8901726396710997,0.8919895846009991,0.818764360826826,1.0418417473518111,0.03604877442841518,1765,594,1038,11.393771997333651,10,47.12003755569458,0,2,0,0,0,0,0,0
0.8912162232956696,0.8932594751612659,0.8213819309803445,1.0220159464292207,0.035595756734815236,0.8023102686890236,0.8021808016254142,0.6563418063155962,0.8700034218731234,0.040279403649736166,0.008890595460664596,0.008672885057768753,0.0036405450800252037,0.020446764953807484,0.0023867320097844336,0.8912162232956696,0.8932594751612659,0.8213819309803445,1.0220159464292207,0.035595756734815236,1780,596,1046,11.434756608971897,10,47.476001501083374,0,5,2,0,0,0,0,0
0.8921793536275902,0.8946269146917106,0.8232188033520293,1.0197366130511305,0.03523713747699118,0.803354031809175,0.8032089341404562,0.67932897044457,0.8700034218731234,0.039573427213376075,0.00888253218184151,0.008609249687742238,0.0036391119081420342,0.020238440715758865,0.002374509532751975,0.8921793536275902,0.8946269146917106,0.8232188033520293,1.0197366130511305,0.03523713747699118,1791,593,1049,11.441066599103044,10,47.737738370895386,0,1,0,0,0,0,0,0
0.8932292513792267,0.895436572547767,0.8254165883188392,1.009914366752665,0.03487961728434501,0.8041208041735625,0.8037485295390523,0.67932897044457,0.8700034218731234,0.03927468480045015,0.008910844720566436,0.008605254887070243,0.003678737147570388,0.01998081936518359,0.0023695775125213594,0.8932292513792267,0.895436572547767,0.8254165883188392,1.009914366752665,0.03487961728434501,1802,592,1055,11.485974783783139,10,47.99498105049133,0,1,0,0,0,0,0,0
0.8939639939894798,0.8960950473291753,0.8300930258499597,1.0023702848977434,0.034449322324840374,0.804741423353198,0.8041299986019808,0.6728343429843338,0.8700034218731234,0.03897994785378904,0.008922257063628172,0.008610131187075515,0.0036793018538294753,0.019313755888144213,0.0023578596877359124,0.8939639939894798,0.8960950473291753,0.8300930258499597,1.0023702848977434,0.034449322324840374,1817,587,1063,11.52336511098983,10,48.332172870635986,0,5,1,0,0,0,0,0
0.8949559402180919,0.8968825277740188,0.828554509971674,0.9975960537901473,0.0342700390100369,0.8052721929195563,0.8052578334596312,0.662678529199591,0.8700034218731234,0.03904734182716895,0.008968374729853559,0.008696399067872895,0.0037337360420861554,0.019056834948523615,0.0023747093872444566,0.8949559402180919,0.8968825277740188,0.828554509971674,0.9975960537901473,0.0342700390100369,1832,591,1069,11.578883969549475,10,48.646628856658936,0,5,0,0,0,0,0,0
0.8956430704253264,0.8978660293267604,0.8326304606941175,0.9925723192243315,0.03378186809317421,0.805829593788726,0.8055347103929075,0.662678529199591,0.8700034218731234,0.038651054213749474,0.00898134766366005,0.00873387508663348,0.0037293621476335304,0.018870852527030912,0.002381884467885486,0.8956430704253264,0.8978660293267604,0.8326304606941175,0.9925723192243315,0.03378186809317421,1847,588,1076,11.614408095159039,10,48.97302055358887,0,5,0,0,0,0,0,0
0.8963245763024572,0.8980323610692005,0.8342124453522572,0.9909143360785374,0.033208379650397114,0.8063179493288081,0.8061248850186422,0.662678529199591,0.8700034218731234,0.03828207154451073,0.009000662697364919,0.00874857578593169,0.0037389189313237203,0.01878103642720974,0.002378383449315174,0.8963245763024572,0.8980323610692005,0.8342124453522572,0.9909143360785374,0.033208379650397114,1863,590,1085,11.639349835011265,10,49.34355115890503,0,6,0,0,0,0,0,0
0.8973532266607972,0.8985775819307917,0.8353976005890511,1.0325617409548307,0.03330214465687537,0.8069958192797388,0.8073315375185455,0.662678529199591,0.8700034218731234,0.038246263187791604,0.009035740738105837,0.008748929602247657,0.0037732760007278543,0.018653172589346623,0.002385184312073723,0.8973532266607972,0.8985775819307917,0.8353976005890511,1.0325617409548307,0.03330214465687537,1876,591,1092,11.686903790782141,10,49.617552757263184,0,3,0,0,0,0,0,0
0.8982548931899522,0.8997681573660058,0.8360232773384106,1.0324481166389279,0.03292085576895535,0.807492289385822,0.8077463636624174,0.662678529199591,0.8700034218731234,0.03813305233310798,0.00907626038041301,0.00886280272629121,0.003801620634027447,0.018519786389410653,0.0024089056101415235,0.8982548931899522,0.8997681573660058,0.8360232773384106,1.0324481166389279,0.03292085576895535,1889,596,1103,11.73100122218964,10,49.95454454421997,0,3,0,0,0,0,0,0
0.8992950308459438,0.900864282432657,0.831328907646651,1.027995288969335,0.03265337703154922,0.8079723253080232,0.8082571457510633,0.662678529199591,0.8700034218731234,0.03804103818641192,0.009132270553792052,0.008905503971068929,0.0038742357420424867,0.018345056806214233,0.0024065072070677536,0.8992950308459438,0.900864282432657,0.831328907646651,1.027995288969335,0.03265337703154922,1901,600,1110,11.79563223669585,10,50.4483437538147,0,2,0,0,0,0,0,0
0.9003233438211286,0.9018812974427293,0.8401522597711386,1.0168381114036245,0.032518227836705826,0.8087445682134206,0.8091858312987112,0.662678529199591,0.8700034218731234,0.037716442960780416,0.009157877560770812,0.008933964474122341,0.003922831569298513,0.018297509495819847,0.0024050100492693733,0.9003233438211286,0.9018812974427293,0.8401522597711386,1.0168381114036245,0.032518227836705826,1913,603,1116,11.827473485822303,10,50.904632806777954,0,2,0,0,0,0,0,0
0.9016332668112729,0.9026248084380173,0.8433483519192606,1.0262598808361312,0.03293005860749579,0.8098025192281421,0.8097078539632112,0.7063990159386069,0.8706466919997836,0.037112330900873604,0.009183074758313078,0.008987184400170475,0.003936632727612244,0.020446877771113384,0.0023990334520875146,0.9016332668112729,0.9026248084380173,0.8433483519192606,1.0262598808361312,0.03293005860749579,1928,601,1124,11.862230347712721,10,51.39981126785278,0,5,0,0,0,0,0,0
0.9025510606083464,0.9035471356767291,0.8443559776556568,1.0214284294798968,0.03261580242353041,0.8104522415910708,0.8104412780359094,0.7063990159386069,0.8706466919997836,0.03690095661325493,0.009209881901727564,0.008987461369841541,0.003928799784941095,0.01869178129966559,0.0023971976228117416,0.9025510606083464,0.9035471356767291,0.8443559776556568,1.0214284294798968,0.03261580242353041,1943,601,1133,11.89981087393354,10,51.8748037815094,0,5,0,0,0,0,0,0
0.9037606338203353,0.904630316330264,0.8456369201729833,1.0287340899715902,0.032579257937290114,0.8111596258690731,0.8107990236579576,0.7063990159386069,0.8706466919997836,0.03663267590008867,0.009260100795126224,0.009021597597373532,0.00393140395455116,0.018527182193481512,0.002405317415607466,0.9037606338203353,0.904630316330264,0.8456369201729833,1.0287340899715902,0.032579257937290114,1956,604,1138,11.952160748842228,10,52.33555555343628,0,3,0,0,0,0,0,0
0.9046601258665272,0.9053608640155457,0.847308960062009,1.009138456380801,0.03208625098483092,0.811677994356365,0.8113513718155642,0.7093087411302821,0.8706466919997836,0.03640748590762216,0.00929821315101622,0.009085173409643182,0.003958258832094552,0.018161515352019708,0.0024065013816705616,0.9046601258665272,0.9053608640155457,0.847308960062009,1.009138456380801,0.03208625098483092,1967,605,1146,11.992443233743519,10,52.730469942092896,0,1,0,0,0,0,0,0
0.9055593932121819,0.9062094431247831,0.848680889115676,1.0202558584639618,0.031819226250967246,0.812087618286523,0.8114823217298426,0.7093087411302821,0.8706466919997836,0.03599496316964087,0.00934717749256589,0.009122211735611147,0.003960876636131649,0.02072326583694641,0.0024490684980358274,0.9055593932121819,0.9062094431247831,0.848680889115676,1.0202558584639618,0.031819226250967246,1983,610,1161,12.041454566073256,10,53.308111906051636,0,6,0,0,0,0,0,0
