smiles,n_success_mut,n_failures_mut,qed,total,obj_computation_time,history_data
OS(P)(Cl)Br,0,0,0.5917415354033655,0.5917415354033655,0.0025777816772460938,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-12
P[SH](Br)Br,0,0,0.47530532635477013,0.47530532635477013,0.0016362667083740234,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|CutA-0_Sub-28
CS(O)(F)Br,0,0,0.5790948911451713,0.5790948911451713,0.0037848949432373047,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-24
BrOOBr,0,0,0.4628981649908279,0.4628981649908279,0.0015201568603515625,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|MoveFG-39|CutA-2
O[SH](Br)OP,0,0,0.47122954142962037,0.47122954142962037,0.0018749237060546875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-12
CS(N)(Cl)Br,0,0,0.6010061994127046,0.6010061994127046,0.0018184185028076172,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-0|Sub-30
SO[SH](Br)Br,0,0,0.5297629608439246,0.5297629608439246,0.0018301010131835938,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-5
ClSOBr,0,0,0.5477338330168,0.5477338330168,0.001811981201171875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|RmA-3
O[SH](Br)OCl,0,0,0.6048143024809425,0.6048143024809425,0.0018973350524902344,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-10
CO[SH](Br)Br,17,1,0.6710711087800264,0.6710711087800264,0.0020520687103271484,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8
F[SH](Br)Br,0,0,0.5854342962373437,0.5854342962373437,0.0022537708282470703,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|CutA-0
FOSBr,0,0,0.5229972057209553,0.5229972057209553,0.0019621849060058594,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|RmA-3
FS(P)(Br)Br,0,0,0.574009037188652,0.574009037188652,0.00199127197265625,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-4
ClOSOBr,0,0,0.6045912056877226,0.6045912056877226,0.0019135475158691406,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|MoveFG-39|Sub-14
OSOBr,0,0,0.5656053996445547,0.5656053996445547,0.0016987323760986328,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|RmA-3
CS(C)(N)O,0,0,0.4571141661425663,0.4571141661425663,0.0018284320831298828,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-0|Sub-26_Sub-8
COSBr,0,0,0.5151522526891985,0.5151522526891985,0.001965761184692383,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|RmA-3_Sub-0
O[SH](Br)CBr,0,0,0.515806820405913,0.515806820405913,0.002038240432739258,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|RmA-3_InsA-1
C[SH](Br)OCl,0,0,0.6060793875758924,0.6060793875758924,0.0019338130950927734,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-8
ClO[SH](Cl)Br,0,0,0.6393166836707818,0.6393166836707818,0.0017647743225097656,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-14
O[SH](Cl)CBr,0,0,0.4657927036955102,0.4657927036955102,0.00177764892578125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-1_InsA-4
FS[SH](Br)Br,0,0,0.5456247929339165,0.5456247929339165,0.0018734931945800781,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-37
C[SH](F)OBr,0,0,0.5789269172806527,0.5789269172806527,0.001760244369506836,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-27_Sub-32
OC(F)Br,0,0,0.4751429428814493,0.4751429428814493,0.0015206336975097656,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-16_RmA-1
C[SH](F)Br,0,0,0.496014287529571,0.496014287529571,0.0015096664428710938,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|CutA-0_Sub-3
OOSOBr,0,0,0.3766593298404905,0.3766593298404905,0.0017554759979248047,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|MoveFG-39|Sub-10
NO[SH](Br)Br,0,0,0.5222218043078192,0.5222218043078192,0.001806020736694336,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-1
CS(O)(Br)Br,6,1,0.6695488924146014,0.6695488924146014,0.001794576644897461,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-8
BrOCSBr,0,0,0.6625414608997848,0.6625414608997848,0.00177764892578125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|RmA-4_InsA-1
S[SH](Br)OCl,0,0,0.48418767223313397,0.48418767223313397,0.0018248558044433594,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-13
CO[SH](Cl)Br,0,0,0.6060793875758924,0.6060793875758924,0.001851797103881836,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-35_Sub-24
F[SH](S)OBr,0,0,0.4639903243258991,0.4639903243258991,0.0019927024841308594,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-29
C[SH](Br)OF,0,0,0.5789269172806527,0.5789269172806527,0.0018134117126464844,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-8
FSBr,0,0,0.48338267657668893,0.48338267657668893,0.001556396484375,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|RmA-0_RmA-0
BrCOSBr,0,0,0.5231608326692762,0.5231608326692762,0.0017056465148925781,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|MoveFG-39
O[SH](Cl)OBr,0,0,0.6048143024809425,0.6048143024809425,0.0017142295837402344,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|MoveFG-39|Sub-14_MoveFG-2
C[SH](Br)OBr,16,0,0.6710711087800264,0.6710711087800264,0.0017614364624023438,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24
OS(O)(S)Br,0,0,0.392196839690975,0.392196839690975,0.002035379409790039,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-13_Sub-2
OO[SH](Cl)Br,0,0,0.3672936894483424,0.3672936894483424,0.0020513534545898438,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-10
ClOSCBr,0,0,0.47217270467202554,0.47217270467202554,0.0017971992492675781,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|RmA-3_InsA-4
OS(S)(Cl)Br,0,0,0.4517653490546598,0.4517653490546598,0.002168416976928711,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-29
FSOBr,0,0,0.5229972057209553,0.5229972057209553,0.0017523765563964844,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|RmA-3
FON(Br)Br,0,0,0.48095602892393335,0.48095602892393335,0.0026280879974365234,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-17
FS(F)(Br)Br,0,0,0.5988367566831105,0.5988367566831105,0.0017559528350830078,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-3
CO[SH](P)Br,0,0,0.47278442958925065,0.47278442958925065,0.001817941665649414,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-12
CS(N)(O)Br,0,0,0.5563820135654086,0.5563820135654086,0.0018088817596435547,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-8|Sub-25
BrN[SH](Br)Br,0,0,0.5575335026950798,0.5575335026950798,0.0019364356994628906,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-33
SS(Br)(Br)Br,0,0,0.5132602627643738,0.5132602627643738,0.0018458366394042969,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-37
PO[SH](Br)Br,0,0,0.5478725655264555,0.5478725655264555,0.0020024776458740234,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-36
OS(F)(Cl)Br,0,0,0.6119970495559253,0.6119970495559253,0.001894235610961914,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-12_Sub-11
F[SH](Br)PBr,0,0,0.5312522959765366,0.5312522959765366,0.0017743110656738281,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-4
FO[SH](P)Br,0,0,0.479623542047576,0.479623542047576,0.0016906261444091797,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-28
FS(Cl)(Br)Br,0,0,0.6138826589227295,0.6138826589227295,0.001706838607788086,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-6
C[SH](Br)OO,0,0,0.34481484140366214,0.34481484140366214,0.001865386962890625,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|RmA-0_AddA-34
