qed_mean,qed_med,qed_min,qed_max,qed_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.5501217966938848,0.5501217966938848,0.5501217966938848,0.5501217966938848,0.0,0.5501217966938848,0.5501217966938848,0.5501217966938848,0.5501217966938848,0.0,0,0,0.014683246612548828,0,0,0,0,0,0,0,0
0.5543735348497618,0.5543735348497618,0.5501217966938848,0.5586252730056389,0.004251738155877038,0.5543735348497618,0.5543735348497618,0.5501217966938848,0.5586252730056389,0.004251738155877038,1,1,0.06561088562011719,0,0,8,0,0,0,0,0
0.5358301579669021,0.5543735348497618,0.46103272491307856,0.5735408372550064,0.04399039534643701,0.5358301579669021,0.5543735348497618,0.46103272491307856,0.5735408372550064,0.04399039534643701,3,2,0.9663450717926025,0,0,1,0,0,0,0,0
0.5307950856696397,0.5413960445629227,0.46103272491307856,0.5735408372550064,0.041014708504287414,0.5307950856696397,0.5413960445629227,0.46103272491307856,0.5735408372550064,0.041014708504287414,7,4,1.016859531402588,0,0,4,0,0,0,0,0
0.5975154789073807,0.597258651800163,0.5398535331726765,0.6518605917785083,0.03219922025756133,0.5975154789073807,0.597258651800163,0.5398535331726765,0.6518605917785083,0.03219922025756133,20,8,1.1481635570526123,0,5,9,0,0,0,0,0
0.619278680099252,0.6286831008739511,0.5501217966938848,0.6518605917785084,0.030849239626147735,0.619278680099252,0.6286831008739511,0.5501217966938848,0.6518605917785084,0.030849239626147735,103,8,1.9038281440734863,0,75,48,0,0,0,0,0
